geometry,inter_id
"LINESTRING (106.7468375584619 29.64111943956791, 106.74683766818548 29.641123938234514, 106.74683777790905 29.641128436901123, 106.7468378769911 29.641132499264998, 106.74683802690798 29.64113699677158, 106.7468380893439 29.64113886984894, 106.74683830169668 29.641142904552105, 106.74683857510398 29.641147396243205, 106.7468385989906 29.641147788666462, 106.74683889832646 29.641152278704162, 106.74683898122565 29.641153522192013, 106.74683942097174 29.641158000658702, 106.74683978816628 29.641161740245302, 106.74684030262857 29.64116621074517, 106.74684081709086 29.641170681245036, 106.7468410198125 29.64117244282633, 106.74684163746807 29.641176900240616, 106.74684225512362 29.6411813576549, 106.74684229392929 29.641181637702495, 106.74684305358707 29.64118607312362, 106.74684361051666 29.641189324873785, 106.74684444882782 29.64119374610381, 106.74684516069209 29.641197500456514, 106.74684606813113 29.641201908017617, 106.74684694445557 29.641206164450676, 106.74684789717023 29.64121056244741, 106.74684877068964 29.641214594856763, 106.74684977093305 29.641218982288084, 106.74685063939427 29.641222791674775, 106.7468516736144 29.641227171221466, 106.74685253995182 29.641230839845825, 106.74685360923095 29.641235210964975, 106.74685447236226 29.64123873936992, 106.74685555255698 29.64124310780441, 106.7468559163613 29.64124457907187, 106.74685687194889 29.64124835895167, 106.74685811206373 29.641252684706597, 106.74685822038916 29.64125306256615, 106.74685955061479 29.641257361466042, 106.7468599616821 29.6412586899153, 106.74686153327828 29.641262906563966, 106.74686234003345 29.641265071116884, 106.74686409180525 29.641269216154402, 106.74686535544318 29.6412722061709, 106.74686726554903 29.641276280669164, 106.74686878494086 29.641279521724798, 106.74687083813753 29.64128352602548, 106.7468726285265 29.641287017778577, 106.74687478419305 29.64129096785987, 106.74687649334743 29.641294099744396, 106.74687875922942 29.6412979876512, 106.74688037940363 29.64130076762226, 106.74688278565716 29.641304570250885, 106.74688519191068 29.641308372879514, 106.74688652701714 29.641310482762773, 106.7468890029344 29.64131424040488, 106.74689147885167 29.64131799804699, 106.74689395476892 29.6413217556891, 106.74689493618794 29.641323245165943, 106.74689744491279 29.641326980984477, 106.74689995363765 29.64133071680301, 106.7469024623625 29.641334452621543, 106.74690372759378 29.64133633671595, 106.74690626698784 29.64134005175542, 106.74690880638191 29.641343766794893, 106.74691134577597 29.641347481834366, 106.74691290123464 29.64134975741279, 106.7469160566663 29.641352965728785, 106.74691921209796 29.64135617404478, 106.74692236752962 29.641359382360775, 106.74692552296129 29.64136259067677, 106.74692810569498 29.6413652166965, 106.74693157858239 29.641368078355725, 106.7469350514698 29.641370940014955, 106.7469385243572 29.64137380167418, 106.74694199724462 29.641376663333407, 106.74694547013203 29.641379524992633, 106.74694894301945 29.641382386651863, 106.7469493409748 29.641382714567072, 106.7469530092903 29.641385321001774, 106.74695667760581 29.641387927436476, 106.74696034592131 29.641390533871178, 106.74696401423681 29.64139314030588, 106.74696768255232 29.641395746740578, 106.74697135086782 29.64139835317528, 106.74697193531252 29.641398768438613, 106.74697577710373 29.641401111658787, 106.74697961889494 29.641403454878958, 106.74698346068615 29.641405798099132, 106.74698730247736 29.641408141319303, 106.74699114426858 29.641410484539477, 106.74699498605979 29.64141282775965, 106.74699588870814 29.641413378311125, 106.74699996895723 29.641415276101394, 106.74700404920631 29.641417173891668, 106.7470081294554 29.641419071681938, 106.74701220970448 29.641420969472208, 106.74701628995356 29.64142286726248, 106.74702037020265 29.64142476505275, 106.74702445045173 29.64142666284302, 106.74702510845317 29.641426968890205, 106.74702933631032 29.641428510079507, 106.74703356416747 29.64143005126881, 106.7470377920246 29.641431592458115, 106.74704201988175 29.641433133647418, 106.7470462477389 29.64143467483672, 106.74705047559604 29.641436216026023, 106.74705470345319 29.64143775721533, 106.74705893131032 29.64143929840463, 106.74705959454761 29.641439540175856, 106.7470639470913 29.641440682718578, 106.747068299635 29.6414418252613, 106.7470726521787 29.641442967804018, 106.7470770047224 29.64144411034674, 106.7470813572661 29.64144525288946, 106.74708570980978 29.641446395432183, 106.74709006235348 29.6414475379749, 106.7470935709953 29.64144845899338, 106.74709801629841 29.64144915850808, 106.74710246160151 29.64144985802278, 106.74710690690462 29.641450557537482, 106.74711135220772 29.641451257052186, 106.74711579751082 29.641451956566886, 106.74712024281392 29.641452656081587, 106.74712468811703 29.641453355596287, 106.7471270377963 29.64145372534277, 106.74713148801435 29.641454392875477, 106.74713593823238 29.641455060408184, 106.74714038845042 29.641455727940887, 106.74714483866846 29.641456395473593, 106.74714928888649 29.6414570630063, 106.7471508213097 29.64145729286978, 106.74715528230773 29.64145788408639, 106.74715974330576 29.641458475302997, 106.74716420430379 29.641459066519605, 106.74716492153547 29.641459161574407, 106.74716940349674 29.641459564145777, 106.74717388545801 29.641459966717147, 106.74717836741927 29.64146036928852, 106.74717910670239 29.641460435691194, 106.7471836016135 29.64146064973458, 106.74718809652462 29.641460863777965, 106.74719259143573 29.641461077821354, 106.74719708634684 29.64146129186474, 106.74720051186446 29.641461454984626)",40
"LINESTRING (106.74683764340297 29.641121010978612, 106.7468378327091 29.641125506999483, 106.74683802201525 29.641130003020358, 106.74683821132139 29.64113449904123, 106.74683840062752 29.6411389950621, 106.74683858993367 29.641143491082975, 106.74683866269639 29.6411452191976, 106.74683903828523 29.641149703500616, 106.74683941387406 29.64115418780363, 106.7468397894629 29.641158672106645, 106.74684006422487 29.641161952598097, 106.74684061160102 29.641166419187385, 106.74684115897715 29.64117088577667, 106.7468417063533 29.64117535236596, 106.74684218775286 29.641179280586424, 106.74684292586316 29.64118371964417, 106.74684366397346 29.64118815870192, 106.74684440208377 29.641192597759666, 106.74684514019408 29.641197036817413, 106.7468452031626 29.64119741551539, 106.7468461122745 29.64120182273175, 106.74684702138639 29.64120622994811, 106.74684793049829 29.641210637164473, 106.74684883961018 29.641215044380836, 106.7468491104541 29.641216357384987, 106.74685032412343 29.64122069063403, 106.74685153779276 29.641225023883067, 106.7468527514621 29.641229357132108, 106.74685396513144 29.64123369038115, 106.74685484397963 29.64123682819473, 106.74685630638082 29.641241083946518, 106.74685776878201 29.641245339698305, 106.7468592311832 29.641249595450088, 106.7468606935844 29.641253851201874, 106.74686215598558 29.64125810695366, 106.74686240373923 29.641258827944622, 106.74686403359232 29.641263022419487, 106.7468656634454 29.641267216894356, 106.7468672932985 29.64127141136922, 106.74686817973533 29.641273692640492, 106.74687024474963 29.641277690859656, 106.74687217196794 29.641281422282347, 106.74687440459539 29.641285329380395, 106.74687663722284 29.641289236478443, 106.7468788698503 29.641293143576487, 106.74687913713971 29.641293611332962, 106.74688144366972 29.641297475263578, 106.74688375019973 29.641301339194197, 106.74688605672975 29.641305203124812, 106.74688836325976 29.641309067055428, 106.74688907525066 29.641310259792334, 106.74689160168778 29.64131398365538, 106.74689412812491 29.641317707518425, 106.74689665456202 29.64132143138147, 106.74689722959812 29.64132227896071, 106.74690016782935 29.641325687308946, 106.7469031060606 29.64132909565718, 106.74690360018207 29.64132966883809, 106.74690676637456 29.641332866535, 106.74690993256708 29.641336064231908, 106.74691213676455 29.641338290361695, 106.74691544740986 29.64134133825738, 106.74691875805517 29.64134438615306, 106.7469220687005 29.641347434048747, 106.74692283934559 29.64134814353153, 106.74692636508867 29.641350939810525, 106.74692989083175 29.64135373608952, 106.74693341657483 29.641356532368516, 106.74693392416165 29.641356934937374, 106.74693765558581 29.641359450193665, 106.74694138700998 29.64136196544996, 106.74694511843414 29.64136448070625, 106.74694539121273 29.64136466457923, 106.74694921063268 29.641367044090057, 106.74695303005262 29.641369423600885, 106.74695684947257 29.641371803111713, 106.7469586844979 29.641372946338358, 106.7469625699225 29.641375216474074, 106.74696645534709 29.641377486609795, 106.7469703407717 29.64137975674551, 106.74697380401714 29.641381780214758, 106.74697786825843 29.641383712048928, 106.74698193249972 29.6413856438831, 106.746985996741 29.64138757571727, 106.74699006098228 29.641389507551445, 106.74699015518259 29.64138955232717, 106.7469943594156 29.64139115684122, 106.7469985636486 29.641392761355267, 106.7470027678816 29.641394365869317, 106.7470069721146 29.641395970383368, 106.74700773799425 29.6413962626756, 106.74701202837113 29.641397620138953, 106.74701631874801 29.641398977602307, 106.74702060912489 29.64140033506566, 106.74702489950175 29.641401692529016, 106.74702612774657 29.641402081142267, 106.74703048650026 29.64140319976047, 106.74703484525396 29.64140431837868, 106.74703920400766 29.641405436996884, 106.74704356276136 29.64140655561509, 106.74704532443951 29.64140700772718, 106.74704972141727 29.641407965133627, 106.74705411839503 29.641408922540073, 106.74705851537279 29.64140987994652, 106.74706291235054 29.641410837352964, 106.7470663898371 29.64141159454762, 106.74707081461055 29.64141241395011, 106.74707523938399 29.6414132333526, 106.74707966415744 29.641414052755092, 106.74708408893089 29.641414872157583, 106.74708851370434 29.641415691560073, 106.74708932393929 29.641415841603585, 106.7470937661543 29.641416560468254, 106.7470982083693 29.64141727933292, 106.74710265058428 29.64141799819759, 106.74710709279928 29.641418717062255, 106.74710979474904 29.641419154307236, 106.74711425601079 29.641419743530488, 106.74711871727256 29.641420332753736, 106.74712317853431 29.641420921976987, 106.74712763979606 29.64142151120024, 106.74712780226633 29.641421532658576, 106.74713226965788 29.64142207344808, 106.74713673704942 29.64142261423758, 106.74714120444096 29.641423155027084, 106.74714394107899 29.64142348630432, 106.74714841547465 29.641423965703854, 106.74715288987032 29.64142444510339, 106.74715736426599 29.641424924502925, 106.74715821118703 29.641425015244465, 106.74716269463403 29.641425400917324, 106.74716717808101 29.641425786590183, 106.74717166152801 29.641426172263042, 106.74717401023521 29.641426374302373, 106.7471784996801 29.641426682401534, 106.747182989125 29.64142699050069, 106.74718747856988 29.64142729859985, 106.74719196801476 29.641427606699008, 106.74719645745965 29.641427914798168, 106.74720000221771 29.641428158065878)",40
"LINESTRING (106.74684095610648 29.64111973686181, 106.7468412080474 29.641124229808092, 106.7468414599883 29.64112872275437, 106.74684171192922 29.641133215700652, 106.74684196387014 29.64113770864693, 106.74684221581104 29.641142201593212, 106.74684246775196 29.64114669453949, 106.74684248504663 29.641147002961095, 106.74684291260509 29.64115148260776, 106.74684334016357 29.641155962254427, 106.74684376772203 29.641160441901096, 106.74684419528049 29.641164921547762, 106.74684435375124 29.641166581889085, 106.7468449319159 29.64117104459747, 106.74684551008055 29.641175507305856, 106.7468460882452 29.641179970014242, 106.74684666640985 29.641184432722625, 106.74684707186708 29.641187562345543, 106.74684781515676 29.641192000538975, 106.74684855844644 29.64119643873241, 106.74684930173612 29.641200876925843, 106.7468500023357 29.64120506021611, 106.74685098697512 29.641209451175655, 106.74685197161452 29.6412138421352, 106.74685295625393 29.641218233094747, 106.7468531451571 29.64121907550079, 106.74685434955569 29.64122341133572, 106.74685555395429 29.641227747170646, 106.74685654280188 29.641231307021965, 106.74685802784184 29.641235554926954, 106.74685951288181 29.641239802831944, 106.74686019527003 29.64124175477963, 106.74686170510608 29.64124599393469, 106.74686321494212 29.641250233089746, 106.74686350797369 29.641251055832193, 106.74686504935448 29.641255283619525, 106.74686648091287 29.641259210179644, 106.74686825130209 29.641263347299716, 106.74687002169131 29.641267484419792, 106.74687051561604 29.641268638643883, 106.74687245031909 29.641272701520283, 106.74687438502212 29.64127676439668, 106.74687561208319 29.64127934122491, 106.74687784630389 29.641283247412098, 106.74688008052459 29.64128715359929, 106.74688202513768 29.641290553452652, 106.74688450241288 29.64129431019966, 106.74688697968809 29.64129806694667, 106.74688945696327 29.641301823693677, 106.74688975477953 29.641302275327117, 106.74689239003322 29.641305922994658, 106.74689502528692 29.641309570662198, 106.74689727206858 29.641312680614227, 106.74690009118706 29.6413161881221, 106.74690291030554 29.641319695629974, 106.74690457700484 29.641321769313983, 106.74690772270945 29.641324987167774, 106.74691086841406 29.641328205021566, 106.74691383558685 29.641331240248782, 106.74691721583227 29.641334210767486, 106.7469205960777 29.641337181286193, 106.74692397632312 29.641340151804897, 106.7469250478146 29.641341093418617, 106.74692867894815 29.64134375140838, 106.74693231008172 29.641346409398142, 106.74693566545452 29.64134886553103, 106.74693957866023 29.641351087435968, 106.74694349186593 29.641353309340907, 106.74694568850659 29.641354556586023, 106.74694962158921 29.641356743113313, 106.74695355467183 29.641358929640603, 106.74695748775446 29.641361116167893, 106.74695821732166 29.6413615217578, 106.74696216358772 29.641363684400787, 106.74696610985379 29.641365847043772, 106.74697005611985 29.641368009686758, 106.74697325189976 29.641369761046377, 106.74697736405584 29.6413715886713, 106.74698147621193 29.641373416296226, 106.746985588368 29.64137524392115, 106.74698854130123 29.641376556335917, 106.74699279622463 29.64137802114561, 106.74699705114801 29.6413794859553, 106.74700130607141 29.641380950764994, 106.74700408552604 29.641381907626425, 106.74700836810176 29.641383289504052, 106.74701265067746 29.64138467138168, 106.74701693325318 29.641386053259307, 106.74701869539857 29.641386621858544, 106.74702300782648 29.64138790755134, 106.7470273202544 29.641389193244137, 106.74703163268231 29.641390478936934, 106.74703237091877 29.641390699032275, 106.74703675278847 29.64139172336545, 106.74704113465816 29.641392747698628, 106.74704545185114 29.64139375691257, 106.74704989305354 29.641394482006838, 106.74705433425595 29.64139520710111, 106.74705793819567 29.641395795499427, 106.74706240086141 29.641396373993135, 106.74706686352715 29.641396952486843, 106.7470713261929 29.641397530980555, 106.74707169865698 29.641397579262936, 106.74707617557122 29.641398034542352, 106.74708065248547 29.64139848982177, 106.74708512939972 29.641398945101187, 106.74708673323508 29.64139910820309, 106.74709121946226 29.641399460064047, 106.74709570568945 29.641399811925, 106.74710019191664 29.64140016378596, 106.74710189522486 29.641400297378762, 106.74710638830094 29.6414005469941, 106.74711088137703 29.641400796609435, 106.7471153744531 29.641401046224775, 106.74711718462633 29.641401146789953, 106.74712168439657 29.641401192705974, 106.74712618416682 29.641401238622, 106.74713068393706 29.64140128453802, 106.74713383308571 29.64140131667219, 106.74713833128905 29.64140118936455, 106.74714282949239 29.641401062056907, 106.74714732769573 29.641400934749267, 106.74715182589907 29.641400807441627, 106.747151840603 29.641400807025477, 106.74715634041098 29.641400764971195, 106.74716084021897 29.641400722916917, 106.74716534002697 29.641400680862635, 106.74716983983495 29.641400638808356, 106.74717001800252 29.64140063714324, 106.74717451781413 29.64140067880816, 106.74717901762574 29.641400720473083, 106.74718351743735 29.641400762138005, 106.74718801724896 29.641400803802927, 106.74719251706058 29.64140084546785, 106.74719701687219 29.64140088713277, 106.74719753892516 29.641400891966594)",40
"LINESTRING (106.74679797590024 29.641117358510463, 106.74679799996409 29.64112185845062, 106.74679802402792 29.641126358390782, 106.74679804809178 29.64113085833094, 106.74679807215563 29.641135358271097, 106.74679809621946 29.641139858211258, 106.74679810331189 29.641141184494423, 106.74679819841269 29.641145683493903, 106.74679829351349 29.641150182493387, 106.7467983886143 29.641154681492868, 106.7467984837151 29.641159180492348, 106.7467985788159 29.641163679491832, 106.74679865542916 29.641167303888597, 106.74679878154795 29.641171802125424, 106.74679890766674 29.64117630036225, 106.74679903378554 29.641180798599077, 106.74679915990431 29.641185296835904, 106.7467992860231 29.64118979507273, 106.7467994121419 29.64119429330956, 106.74679953826069 29.641198791546387, 106.74679966437948 29.641203289783213, 106.7467996747226 29.64120365868764, 106.74679982829178 29.64120815607099, 106.74679998186097 29.641212653454343, 106.74680013543016 29.641217150837694, 106.74680028899935 29.641221648221045, 106.74680044256854 29.641226145604396, 106.74680059613773 29.641230642987747, 106.74680074970692 29.641235140371098, 106.74680086389827 29.64123848454654, 106.74680104741913 29.641242980807277, 106.74680123093997 29.64124747706801, 106.74680141446082 29.641251973328746, 106.74680159798166 29.641256469589482, 106.74680178150251 29.64126096585022, 106.74680196502337 29.64126546211095, 106.7468021485442 29.641269958371687, 106.74680222295619 29.641271781465296, 106.74680241254693 29.641276277474176, 106.74680260213766 29.641280773483057, 106.7468027917284 29.641285269491938, 106.74680298131914 29.64128976550082, 106.74680317090987 29.641294261509696, 106.7468033605006 29.641298757518577, 106.74680341213187 29.64129998191689, 106.74680361046856 29.641304477548445, 106.74680380880524 29.641308973179996, 106.74680400714193 29.64131346881155, 106.74680420547861 29.641317964443104, 106.7468044038153 29.641322460074655, 106.7468044314253 29.64132308590133, 106.74680477008515 29.64132757314436, 106.74680510874501 29.641332060387388, 106.74680544740485 29.64133654763042, 106.7468057860647 29.64134103487345, 106.74680612472456 29.641345522116477, 106.7468064633844 29.641350009359506, 106.74680680204426 29.64135449660254, 106.7468071407041 29.641358983845567, 106.74680714954111 29.641359100935897, 106.74680755414609 29.64136358271404, 106.74680795875106 29.64136806449218, 106.74680836335602 29.641372546270325, 106.746808767961 29.641377028048467, 106.74680917256597 29.64138150982661, 106.74680957717095 29.64138599160475, 106.74680998177591 29.641390473382895, 106.74681038638089 29.641394955161037, 106.74681079098586 29.641399436939178, 106.74681119559084 29.64140391871732, 106.74681156647932 29.641408027020596, 106.74681204735529 29.64141250125783, 106.74681252823125 29.64141697549506, 106.74681300910721 29.64142144973229, 106.74681348998318 29.641425923969525, 106.74681397085915 29.641430398206754, 106.7468144517351 29.641434872443988, 106.74681493261107 29.64143934668122, 106.74681541348704 29.64144382091845, 106.74681547377081 29.641444381819642, 106.74681611016754 29.64144883659682, 106.74681674656428 29.641453291373995, 106.74681738296101 29.641457746151172, 106.74681801935775 29.64146220092835, 106.74681865575448 29.64146665570553, 106.74681887141556 29.641468165333034, 106.74681951456463 29.64147261914037, 106.7468201577137 29.6414770729477, 106.74682080086278 29.641481526755037, 106.74682144401184 29.641485980562372, 106.74682208716092 29.641490434369704, 106.74682273031 29.64149488817704, 106.74682337345907 29.641499341984375, 106.74682401660814 29.641503795791706, 106.74682465975721 29.641508249599042, 106.74682530290629 29.641512703406377, 106.74682566670509 29.641515222713107, 106.74682631213656 29.641519676190256, 106.74682695756803 29.641524129667403, 106.74682760299952 29.641528583144552, 106.74682824843099 29.641533036621702, 106.74682889386246 29.64153749009885, 106.74682953929393 29.641541943575998, 106.7468301847254 29.641546397053148, 106.74683083015687 29.641550850530297, 106.74683147558835 29.641555304007444, 106.74683212101982 29.641559757484593, 106.74683276645129 29.641564210961743, 106.74683341188276 29.641568664438893, 106.74683405731423 29.64157311791604, 106.74683470274572 29.64157757139319, 106.74683534817719 29.64158202487034, 106.74683585963943 29.64158555395986, 106.74683656964251 29.641589997599823, 106.74683727964559 29.64159444123979, 106.74683798964867 29.641598884879752, 106.74683869965175 29.641603328519714, 106.74683940965483 29.64160777215968, 106.7468401196579 29.641612215799643, 106.74684082966098 29.641616659439606, 106.74684153966406 29.641621103079572, 106.74684224966714 29.641625546719535, 106.74684295967022 29.641629990359498, 106.7468436696733 29.64163443399946, 106.74684437967639 29.641638877639426, 106.74684508967947 29.64164332127939, 106.74684571280926 29.641647221212445, 106.74684650779834 29.641651650437307, 106.74684730278742 29.641656079662166, 106.74684809777649 29.64166050888703, 106.74684889276557 29.641664938111887, 106.74684968775465 29.64166936733675, 106.74685048274372 29.64167379656161, 106.7468512777328 29.64167822578647, 106.74685207272188 29.64168265501133, 106.74685286771096 29.641687084236192, 106.74685366270003 29.64169151346105, 106.74685445768911 29.641695942685914, 106.74685522621462 29.641700224470867, 106.74685598655255 29.64170465977545, 106.74685674689047 29.64170909508003, 106.74685750722841 29.641713530384614, 106.74685826756634 29.641717965689196, 106.74685902790426 29.641722400993775, 106.74685978824219 29.641726836298357, 106.74686054858012 29.64173127160294, 106.74686130891806 29.64173570690752, 106.74686206925598 29.641740142212104, 106.74686282959391 29.641744577516686, 106.74686338056208 29.641747791497657, 106.74686409710877 29.641752234087143, 106.74686481365546 29.64175667667663, 106.74686553020216 29.641761119266114, 106.74686624674885 29.6417655618556, 106.74686696329553 29.641770004445085, 106.74686767984223 29.64177444703457, 106.74686839638892 29.641778889624057, 106.74686911293561 29.641783332213542, 106.7468698294823 29.641787774803028, 106.74687017585163 29.641789922292812, 106.74687069469023 29.641794392286887, 106.74687121352882 29.641798862280957, 106.74687173236742 29.641803332275032, 106.74687225120601 29.641807802269103, 106.74687277004462 29.641812272263177, 106.74687328888321 29.641816742257248, 106.74687380772181 29.641821212251322, 106.7468743265604 29.641825682245393, 106.74687459278982 29.641827975914246, 106.7468748623054 29.641832467840544, 106.74687513182097 29.641836959766838, 106.74687540133655 29.641841451693136, 106.74687567085213 29.641845943619433, 106.7468759403677 29.64185043554573, 106.74687620988328 29.641854927472025, 106.74687647939886 29.641859419398322, 106.74687663137668 29.641861952361953, 106.74687685293884 29.64186644690873, 106.74687707450101 29.6418709414555, 106.74687729606318 29.641875436002277, 106.74687751762535 29.641879930549052, 106.74687773918751 29.641884425095824, 106.74687782055236 29.641886075639825, 106.74687792766497 29.641890574369356, 106.74687803477758 29.641895073098887, 106.74687814189019 29.641899571828418, 106.74687816031684 29.641900345747864, 106.74687837436022 29.641904840658977, 106.74687858840362 29.641909335570094, 106.746878802447 29.641913830481208, 106.74687883984579 29.6419146158559, 106.74687916045784 29.641919104424538, 106.74687948106988 29.641923592993177, 106.74687980168193 29.64192808156181, 106.74687985913923 29.641928885963935, 106.74688007687719 29.641933380697594, 106.74688029461517 29.641937875431257, 106.74688045372707 29.64194115995567, 106.74688052809715 29.641945659345584, 106.74688060246724 29.641950158735497, 106.74688067683732 29.64195465812541, 106.74688070855044 29.641956576768816)",40
